day,yuangong,shang,xia,error
3,1140,1022401906,2179530838,2
3,1141,1774372390,3610786417,0
3,1142,751373535,757886173,0
3,1143,962290151,1062707398,0
3,1145,993595695,1923007402,2
3,1147,1803344063,1530542390,0
3,1148,482958404,1257242516,0
3,1150,1141969901,929491278,0
3,1151,1561200659,1371204704,1
3,1152,812097791,679103644,1
3,1153,842045524,716052342,1
3,1154,1411632225,1379731247,3
3,1155,842237569,1302937161,0
3,1156,1501921582,961083773,0
3,1159,1681341516,1242440409,0
3,1163,841377688,1595038226,1
3,1164,902882059,1062169418,2
3,1167,1563033896,2110475164,2
3,1169,1202545971,1619611139,0
3,1170,392945381,1177691228,0
3,1171,571756406,848280241,0
3,1172,2253878644,2982215933,0
3,1173,751537521,1377953949,4
3,1174,92155192,691631310,0
3,1175,542663229,1049106104,0
3,1176,1022410361,850118729,1
3,1177,333482957,2014836071,3
3,1178,1471663642,874870539,0
3,1179,782466349,1561050972,0
3,1181,421167346,653437020,0
3,1182,751828509,1058677947,1
3,1183,633864581,947299506,2
3,1189,2072411397,2121415787,1
3,1191,1861592383,2308839675,0
3,1192,2162220802,2183619415,0
3,1193,331632128,883911308,2
3,1194,571654635,671953546,0
3,1195,962913928,1640102789,0
3,1197,692116405,1700998551,0
3,1199,1262148177,1916787534,1
3,1200,1922335289,1229863489,0
3,1202,1201541592,1387287697,0
3,1204,752668111,2003720324,1
3,1205,724623703,1060770127,1
3,1206,2011549843,1590016651,0
3,1207,692228384,1053146802,1
3,1209,661292260,859207012,0
3,1210,1263049873,1693766347,2
3,1211,181762234,276556558,1
3,1216,872707964,698124427,0
3,1217,543367773,678179265,1
3,1219,1141270070,1372009330,0
3,1220,1562904668,2066821983,0
3,1221,1472904523,1465055058,0
3,1223,361280036,1638046102,1
3,1224,634272689,1596462052,2
3,1228,422153278,625913926,1
3,1230,1444463674,2434805090,0
3,1231,1773272928,2062742263,0
3,1233,873873359,1561973595,0
3,1234,2011468756,1732808447,0
3,1238,1171712751,1921057051,0
3,1239,482617354,1124759687,0
3,1241,423238401,1312986695,0
3,1243,1233753541,1139564731,0
3,1244,1052328914,1184012590,0
3,1245,391757325,489081188,0
3,1246,2403828515,658957200,0
3,1252,2074579105,1635146683,0
3,1254,1682521873,1346308804,2
3,1257,933407164,1397677390,0
3,1261,181893648,352164626,0
3,1262,451879103,645617063,2
3,1263,721888286,1059136859,1
3,1265,992876056,1781228230,1
3,1267,571784805,505772999,0
3,1268,603499419,1245885814,0
3,1270,1531989588,1527885503,0
3,1273,1412055636,2446976947,1
3,1274,242348720,707160582,0
3,1275,1652089561,1583168549,0
3,1277,841966737,1307883102,1
3,1278,2073513343,1722786941,0
3,1279,1112260551,1194982854,1
3,1281,633989328,2072257982,2
3,1282,1440882424,1630829402,1
3,1283,691984081,317934612,0
3,1284,693630000,707686608,0
3,1286,1293046362,1856839126,3
3,1287,632440482,1121711922,0
3,1290,1262161345,1432737185,0
3,1291,392235777,640914701,0
3,1296,1562366256,2205684895,0
3,1297,362327394,512519114,0
3,1299,874238006,1539625916,0
3,1301,1473100378,1715536725,0
3,1303,932751276,1075315759,1
3,1304,361870696,142293028,0
3,1305,991552155,1421657904,2
3,1306,1142174436,1364451027,0
3,1307,2013668012,2484583389,1
3,1308,993290301,1531054119,0
3,1311,1173775066,2138488363,1
3,1313,392544172,1230356075,2
3,1314,722540413,1075648266,2
3,1315,1201926076,612784005,0
3,1319,781279597,622089110,0
3,1321,1922026879,1295864654,1
3,1322,873757691,1516149900,1
3,1323,1113422151,2313023674,1
3,1324,1711513599,2446798285,0
3,1325,1891646307,1791153652,1
3,1326,1473891310,1887561622,0
3,1328,841559943,1143717949,0
3,1330,841376271,2672770385,0
3,1332,1292008295,1257350438,0
3,1333,572260121,1435581323,1
3,1334,1021465898,1165930499,0
3,1336,1381662846,1021487989,3
3,1338,991863787,1146865996,0
3,1339,1233044711,1215345299,0
3,1340,1172740525,951268134,1
3,1343,782643642,1851451319,0
3,1344,1714136871,2027566744,1
3,1345,843786633,1777614699,1
3,1348,1441085997,1095482451,0
3,1349,1921518580,933184514,1
3,1350,722944759,848065150,0
3,1351,1652126082,1767353038,0
3,1352,601903180,461310648,0
3,1354,1712653706,1934565918,0
3,1355,783532131,1226611091,1
3,1356,1112340271,972009285,1
3,1357,751444316,707851655,0
3,1359,1832969923,1774125408,1
3,1360,512330979,942807760,0
3,1361,1143220427,987379346,1
3,1362,1113370171,1500312037,2
3,1364,751809149,1522427202,3
3,1365,392320595,816137010,0
3,1367,1411559203,2406590201,2
3,1373,0,0,0
3,1374,1623043707,2525371654,1
3,1376,752403733,1064646854,0
3,1379,1982095280,1258768587,1
3,1380,1713123791,1166636861,1
3,1381,1382191974,1005362293,0
3,1382,752289595,1066106729,2
3,1383,1832575333,2901768407,1
3,1384,302805856,1241095165,0
3,1385,541858575,891352962,1
3,1388,392137974,1012679444,0
3,1389,1203320518,2177373023,1
3,1390,1322094487,1514548416,1
3,1391,514180002,1184201696,0
3,1393,1411813528,1720410353,0
3,1394,1532089245,1948065852,0
3,1395,1143035169,1074424674,1
3,1396,1801789681,1111281548,0
3,1397,1234382880,1351495605,0
3,1398,1293015989,1536386857,1
3,1399,572676561,797858524,0
3,1401,361528050,660250543,0
3,1402,1771838284,788733532,0
3,1403,483791883,2993043233,0
3,1404,784713669,2231954345,0
3,1405,1472583399,704390811,0
3,1406,961579069,1576398294,0
3,1408,1713781341,2873540115,1
3,1409,1292537959,488053050,0
3,1410,2072529286,1203182636,0
3,1411,183100537,267731975,1
3,1416,2312835158,2015550104,1
3,1417,1023330553,2168100189,2
3,1420,2881056901,2711964730,0
3,1421,421340111,589849084,0
3,1422,242221466,984140685,1
3,1423,1771870955,1393012617,1
3,1424,632337059,746491611,1
3,1425,1200905574,484968292,0
3,1428,661946358,892581343,0
3,1429,962347860,2382522531,0
3,1434,1142707514,1135250991,1
3,1435,661133305,499364819,0
3,1436,813493918,1848576645,0
3,1438,1171942622,1702566026,0
3,1440,1621326783,1226256439,0
3,1444,481770226,322100154,1
3,1445,482442982,743773168,1
3,1446,992075891,1371315282,0
3,1449,1142119188,2009739777,1
3,1450,1652046198,1220118667,1
3,1455,660725259,1869680171,0
3,1456,1412843556,1577693163,0
3,1457,1802369457,2115306736,0
3,1458,1561811762,1357503481,1
3,1459,1861013184,1624812008,0
3,1460,1081263709,1235868142,1
3,1461,301793895,997424761,0
3,1462,932963070,807544578,1
3,1464,2912703442,1612362223,0
3,1465,421388801,580920160,0
3,1466,213032046,1264158220,0
3,1469,1141147885,2169190508,2
3,1470,183007849,772481063,0
3,1471,1413392567,1899936381,0
3,1474,841561156,1718165096,0
3,1475,1351762759,1363260248,1
3,1477,1322116584,568762422,2
3,1478,1712600401,2124900654,0
3,1480,2222476331,1589938083,2
3,1481,541747925,1238868095,3
3,1482,841432671,796375677,1
3,1483,481267720,1224770099,2
3,1484,1323687885,1906142642,0
3,1486,1891983009,1132907276,0
3,1487,932613602,963796915,24
3,1489,1323008349,961282185,0
3,1490,633039173,1810219356,1
3,1491,1053666276,2681831608,0
3,1493,1292438095,1327750831,1
3,1494,663435844,1426016231,1
3,1495,1504620438,1410799400,2
3,1496,1562799192,1000020436,0
3,1497,961949428,666611937,3
3,1500,1443616011,2142620052,0
4,1007,0,0,0
4,1057,0,0,0
4,1058,0,0,0
4,1059,0,0,0
4,1060,0,0,0
4,1067,0,0,0
4,1068,0,0,0
4,1079,0,0,0
4,1080,0,0,0
4,1087,0,0,0
4,1092,0,0,0
4,1096,0,0,0
4,1098,0,0,0
4,1100,0,0,0
4,1101,0,0,0
4,1102,0,0,0
4,1103,0,0,0
4,1106,0,0,0
4,1112,0,0,0
4,1113,0,0,0
4,1115,0,0,0
4,1119,0,0,0
4,1125,0,0,0
4,1126,0,0,0
4,1127,0,0,0
4,1129,0,0,0
4,1130,0,0,0
4,1132,0,0,0
4,1134,0,0,0
4,1135,0,0,0
4,1139,0,0,0
4,1140,0,0,0
4,1141,0,0,0
4,1142,0,0,0
4,1143,0,0,0
4,1145,0,0,0
4,1147,0,0,0
4,1148,0,0,0
4,1150,0,0,0
4,1151,0,0,0
4,1152,0,0,0
4,1153,0,0,0
4,1154,0,0,0
4,1155,0,0,0
4,1156,0,0,0
4,1159,0,0,0
4,1163,0,0,0
4,1164,0,0,0
4,1167,0,0,0
4,1169,0,0,0
4,1170,0,0,0
4,1171,0,0,0
4,1172,0,0,0
4,1173,0,0,0
4,1174,0,0,0
4,1175,0,0,0
4,1176,0,0,0
4,1177,0,0,0
4,1178,0,0,0
4,1179,0,0,0
4,1181,0,0,0
4,1182,0,0,0
4,1183,0,0,0
4,1189,0,0,0
4,1191,0,0,0
4,1192,2013542906,702730601,0
4,1193,0,0,0
4,1194,0,0,0
4,1195,0,0,0
4,1197,0,0,0
4,1199,0,0,0
4,1200,0,0,0
4,1202,0,0,0
4,1204,0,0,0
4,1205,0,0,0
4,1206,0,0,0
4,1207,0,0,0
4,1209,0,0,0
4,1210,0,0,0
4,1211,0,0,0
4,1216,0,0,0
4,1217,0,0,0
4,1219,0,0,0
4,1220,0,0,0
4,1221,0,0,0
4,1223,0,0,0
4,1224,0,0,0
4,1228,0,0,0
4,1230,0,0,0
4,1231,0,0,0
4,1233,0,0,0
4,1234,0,0,0
4,1238,0,0,0
4,1239,0,0,0
4,1241,0,0,0
4,1243,0,0,0
4,1244,0,0,0
4,1245,0,0,0
4,1246,0,0,0
4,1252,0,0,0
4,1254,0,0,0
4,1257,0,0,0
4,1261,0,0,0
4,1262,0,0,0
4,1263,0,0,0
4,1265,0,0,0
4,1267,0,0,0
4,1268,0,0,0
4,1270,0,0,0
4,1273,0,0,0
4,1274,0,0,0
4,1275,1231684243,1359620660,3
4,1277,0,0,0
4,1278,0,0,0
4,1279,0,0,0
4,1281,0,0,0
4,1282,0,0,0
4,1283,0,0,0
4,1284,0,0,0
4,1286,0,0,0
4,1287,0,0,0
4,1290,0,0,0
4,1291,0,0,0
4,1296,0,0,0
4,1297,0,0,0
4,1299,0,0,0
4,1301,0,0,0
4,1303,0,0,0
4,1304,0,0,0
4,1305,0,0,0
4,1306,0,0,0
4,1307,0,0,0
4,1308,0,0,0
4,1311,0,0,0
4,1313,0,0,0
4,1314,0,0,0
